0,0,0,0,0,0,0.13,0.1638,0.46618,0.13,0.6578,0.6578,0.13,0.69574,0.83206,0,0,0,0.13,0.58865,0.58865,0.13,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.31149,0.31149,0.13,0.53422,0.53422,0.13,0.21182,0.21182,0,0,0,0.13,0.27501,0.27501,0.13,0.19339,0.19339
0,0,0,0,0,0,0.14,0.1638,0.46618,0.14,0.6578,0.6578,0.14,0.69574,0.83206,0,0,0,0.14,0.58865,0.58865,0.14,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.31149,0.31149,0.14,0.53422,0.53422,0.14,0.21182,0.21182,0,0,0,0.14,0.27501,0.27501,0.14,0.19339,0.19339
0,0,0,0,0,0,0.15,0.1638,0.46618,0.15,0.6578,0.6578,0.15,0.69574,0.83206,0,0,0,0.15,0.58865,0.58865,0.15,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.31149,0.31149,0.15,0.53422,0.53422,0.15,0.21182,0.21182,0,0,0,0.15,0.27501,0.27501,0.15,0.19339,0.19339
0,0,0,0,0,0,0.16,0.1638,0.46618,0.16,0.6578,0.6578,0.16,0.69574,0.83206,0,0,0,0.16,0.58865,0.58865,0.16,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.31149,0.31149,0.16,0.53422,0.53422,0.16,0.21182,0.21182,0,0,0,0.16,0.27501,0.27501,0.16,0.19339,0.19339
0,0,0,0,0,0,0.17,0.1638,0.46618,0.17,0.6578,0.6578,0.17,0.69574,0.83206,0,0,0,0.17,0.58865,0.58865,0.17,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.31149,0.31149,0.17,0.53422,0.53422,0.17,0.21182,0.21182,0,0,0,0.17,0.27501,0.27501,0.17,0.19339,0.19339
0,0,0,0,0,0,0.18,0.1638,0.46618,0.18,0.6578,0.6578,0.18,0.69574,0.83206,0,0,0,0.18,0.58865,0.58865,0.18,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.31149,0.31149,0.18,0.53422,0.53422,0.18,0.21182,0.21182,0,0,0,0.18,0.27501,0.27501,0.18,0.19339,0.19339
0,0,0,0,0,0,0.19,0.1638,0.46618,0.19,0.6578,0.6578,0.19,0.69574,0.83206,0,0,0,0.19,0.58865,0.58865,0.19,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.31149,0.31149,0.19,0.53422,0.53422,0.19,0.21182,0.21182,0,0,0,0.19,0.27501,0.27501,0.19,0.19339,0.19339
0,0,0,0,0,0,0.2,0.1638,0.46618,0.2,0.6578,0.6578,0.2,0.69574,0.83206,0,0,0,0.2,0.58865,0.58865,0.2,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.31149,0.31149,0.2,0.53422,0.53422,0.2,0.21182,0.21182,0,0,0,0.2,0.27501,0.27501,0.2,0.19339,0.19339
0,0,0,0,0,0,0.21,0.1638,0.46618,0.21,0.6578,0.6578,0.21,0.69574,0.83206,0,0,0,0.21,0.58865,0.58865,0.21,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.31149,0.31149,0.21,0.53422,0.53422,0.21,0.21182,0.21182,0,0,0,0.21,0.27501,0.27501,0.21,0.19339,0.19339
0,0,0,0,0,0,0.22,0.1638,0.46618,0.22,0.6578,0.6578,0.22,0.69574,0.83206,0,0,0,0.22,0.58865,0.58865,0.22,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.31149,0.31149,0.22,0.53422,0.53422,0.22,0.21182,0.21182,0,0,0,0.22,0.27501,0.27501,0.22,0.19339,0.19339
0,0,0,0,0,0,0.23,0.1638,0.46618,0.23,0.6578,0.6578,0.23,0.69574,0.83206,0,0,0,0.23,0.58865,0.58865,0.23,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.31149,0.31149,0.23,0.53422,0.53422,0.23,0.21182,0.21182,0,0,0,0.23,0.27501,0.27501,0.23,0.19339,0.19339
0,0,0,0,0,0,0.24,0.1638,0.46618,0.24,0.6578,0.6578,0.24,0.69574,0.83206,0,0,0,0.24,0.58865,0.58865,0.24,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.31149,0.31149,0.24,0.53422,0.53422,0.24,0.21182,0.21182,0,0,0,0.24,0.27501,0.27501,0.24,0.19339,0.19339
0,0,0,0,0,0,0.25,0.1638,0.46618,0.25,0.6578,0.6578,0.25,0.69574,0.83206,0,0,0,0.25,0.58865,0.58865,0.25,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.31149,0.31149,0.25,0.53422,0.53422,0.25,0.21182,0.21182,0,0,0,0.25,0.27501,0.27501,0.25,0.19339,0.19339
0,0,0,0,0,0,0.26,0.1638,0.46618,0.26,0.6578,0.6578,0.26,0.69574,0.83206,0,0,0,0.26,0.58865,0.58865,0.26,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.31149,0.31149,0.26,0.53422,0.53422,0.26,0.21182,0.21182,0,0,0,0.26,0.27501,0.27501,0.26,0.19339,0.19339
0,0,0,0,0,0,0.27,0.1638,0.46618,0.27,0.52159,0.70737,0.27,0.5158,0.8971,0,0,0,0.27,0.58865,0.58865,0.27,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.31149,0.31149,0.27,0.43574,0.57006,0.27,0.21182,0.21182,0,0,0,0.27,0.27501,0.27501,0.27,0.19339,0.19339
0,0,0,0,0,0,0.28,0.1638,0.46618,0.28,0.52159,0.70737,0.28,0.5158,0.8971,0,0,0,0.28,0.58865,0.58865,0.28,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.31149,0.31149,0.28,0.43574,0.57006,0.28,0.21182,0.21182,0,0,0,0.28,0.27501,0.27501,0.28,0.19339,0.19339
0,0,0,0,0,0,0.29,0.1638,0.46618,0.29,0.52159,0.70737,0.29,0.5158,0.8971,0,0,0,0.29,0.58865,0.58865,0.29,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.31149,0.31149,0.29,0.43574,0.57006,0.29,0.21182,0.21182,0,0,0,0.29,0.27501,0.27501,0.29,0.19339,0.19339
0,0,0,0,0,0,0.3,0.1638,0.46618,0.3,0.52159,0.70737,0.3,0.5158,0.8971,0,0,0,0.3,0.58865,0.58865,0.3,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.31149,0.31149,0.3,0.43574,0.57006,0.3,0.21182,0.21182,0,0,0,0.3,0.27501,0.27501,0.3,0.19339,0.19339
0,0,0,0,0,0,0.31,0.1638,0.46618,0.31,0.52159,0.70737,0.31,0.5158,0.8971,0,0,0,0.31,0.58865,0.58865,0.31,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.31149,0.31149,0.31,0.43574,0.57006,0.31,0.21182,0.21182,0,0,0,0.31,0.27235,0.27616,0.31,0.19339,0.19339
0,0,0,0,0,0,0.32,0.1638,0.46618,0.32,0.52159,0.70737,0.32,0.5158,0.8971,0,0,0,0.32,0.58865,0.58865,0.32,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.31149,0.31149,0.32,0.43574,0.57006,0.32,0.21182,0.21182,0,0,0,0.32,0.27235,0.27616,0.32,0.19339,0.19339
0,0,0,0,0,0,0.33,0.1638,0.46618,0.33,0.52159,0.70737,0.33,0.5158,0.8971,0,0,0,0.33,0.58865,0.58865,0.33,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.31149,0.31149,0.33,0.43574,0.57006,0.33,0.21182,0.21182,0,0,0,0.33,0.27235,0.27616,0.33,0.19339,0.19339
0,0,0,0,0,0,0.34,0.1638,0.46618,0.34,0.52159,0.70737,0.34,0.5158,0.8971,0,0,0,0.34,0.58865,0.58865,0.34,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.29987,0.3173,0.34,0.43574,0.57006,0.34,0.21182,0.21182,0,0,0,0.34,0.26675,0.27904,0.34,0.19339,0.19339
0,0,0,0,0,0,0.35,0.1638,0.46618,0.35,0.52159,0.70737,0.35,0.5158,0.8971,0,0,0,0.35,0.58865,0.58865,0.35,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.29987,0.3173,0.35,0.43574,0.57006,0.35,0.21182,0.21182,0,0,0,0.35,0.24924,0.28816,0.35,0.19339,0.19339
0,0,0,0,0,0,0.36,0.1638,0.46618,0.36,0.52159,0.70737,0.36,0.5158,0.8971,0,0,0,0.36,0.58865,0.58865,0.36,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.29987,0.3173,0.36,0.43574,0.57006,0.36,0.21182,0.21182,0,0,0,0.36,0.24924,0.28816,0.36,0.19339,0.19339
0,0,0,0,0,0,0.37,0.1638,0.46618,0.37,0.52159,0.70737,0.37,0.5158,0.8971,0,0,0,0.37,0.58865,0.58865,0.37,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.29987,0.3173,0.37,0.43574,0.57006,0.37,0.21182,0.21182,0,0,0,0.37,0.24924,0.28816,0.37,0.19339,0.19339
0,0,0,0,0,0,0.38,0.1638,0.46618,0.38,0.52159,0.70737,0.38,0.5158,0.8971,0,0,0,0.38,0.58865,0.58865,0.38,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.29868,0.31803,0.38,0.43574,0.57006,0.38,0.21182,0.21182,0,0,0,0.38,0.24924,0.28816,0.38,0.19339,0.19339
0,0,0,0,0,0,0.39,0.1638,0.46618,0.39,0.52159,0.70737,0.39,0.5158,0.8971,0,0,0,0.39,0.58865,0.58865,0.39,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.29868,0.31803,0.39,0.38287,0.60338,0.39,0.21182,0.21182,0,0,0,0.39,0.24887,0.28839,0.39,0.19339,0.19339
0,0,0,0,0,0,0.4,0.1638,0.46618,0.4,0.47191,0.74013,0.4,0.5158,0.8971,0,0,0,0.4,0.58865,0.58865,0.4,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.29868,0.31803,0.4,0.3525,0.62334,0.4,0.21182,0.21182,0,0,0,0.4,0.24887,0.28839,0.4,0.19339,0.19339
0,0,0,0,0,0,0.41,0.1638,0.46618,0.41,0.47191,0.74013,0.41,0.5158,0.8971,0,0,0,0.41,0.58865,0.58865,0.41,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.29868,0.31803,0.41,0.3525,0.62334,0.41,0.21182,0.21182,0,0,0,0.41,0.24887,0.28839,0.41,0.19339,0.19339
0,0,0,0,0,0,0.42,0.1638,0.46618,0.42,0.47191,0.74013,0.42,0.5158,0.8971,0,0,0,0.42,0.58865,0.58865,0.42,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.29868,0.31803,0.42,0.3525,0.62334,0.42,0.21182,0.21182,0,0,0,0.42,0.24887,0.28839,0.42,0.19339,0.19339
0,0,0,0,0,0,0.43,0.1638,0.46618,0.43,0.47191,0.74013,0.43,0.5158,0.8971,0,0,0,0.43,0.58865,0.58865,0.43,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.28418,0.32892,0.43,0.3525,0.62334,0.43,0.21182,0.21182,0,0,0,0.43,0.24875,0.28847,0.43,0.19339,0.19339
0,0,0,0,0,0,0.44,0.1638,0.46618,0.44,0.47191,0.74013,0.44,0.5158,0.8971,0,0,0,0.44,0.58865,0.58865,0.44,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.27833,0.3334,0.44,0.3525,0.62334,0.44,0.21182,0.21182,0,0,0,0.44,0.20566,0.32116,0.44,0.19339,0.19339
0,0,0,0,0,0,0.45,0.1638,0.46618,0.45,0.47191,0.74013,0.45,0.5158,0.8971,0,0,0,0.45,0.56351,0.60861,0.45,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.27833,0.3334,0.45,0.3525,0.62334,0.45,0.21182,0.21182,0,0,0,0.45,0.20566,0.32116,0.45,0.19339,0.19339
0,0,0,0,0,0,0.46,0.1638,0.46618,0.46,0.47191,0.74013,0.46,0.5158,0.8971,0,0,0,0.46,0.47001,0.68555,0.46,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.27833,0.3334,0.46,0.3525,0.62334,0.46,0.21182,0.21182,0,0,0,0.46,0.20566,0.32116,0.46,0.19339,0.19339
0,0,0,0,0,0,0.47,0.1638,0.46618,0.47,0.47191,0.74013,0.47,0.5158,0.8971,0,0,0,0.47,0.47001,0.68555,0.47,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.27833,0.3334,0.47,0.3525,0.62334,0.47,0.21182,0.21182,0,0,0,0.47,0.20566,0.32116,0.47,0.19339,0.19339
0,0,0,0,0,0,0.48,0.1638,0.46618,0.48,0.47191,0.74013,0.48,0.5158,0.8971,0,0,0,0.48,0.47001,0.68555,0.48,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.27833,0.3334,0.48,0.3525,0.62334,0.48,0.21182,0.21182,0,0,0,0.48,0.20566,0.32116,0.48,0.19339,0.19339
0,0,0,0,0,0,0.49,0.1638,0.46618,0.49,0.47191,0.74013,0.49,0.5158,0.8971,0,0,0,0.49,0.47001,0.68555,0.49,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.27833,0.3334,0.49,0.3525,0.62334,0.49,0.21182,0.21182,0,0,0,0.49,0.20566,0.32116,0.49,0.19339,0.19339
0,0,0,0,0,0,0.5,0.1638,0.46618,0.5,0.47191,0.74013,0.5,0.5158,0.8971,0,0,0,0.5,0.47001,0.68555,0.5,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.27775,0.33398,0.5,0.3525,0.62334,0.5,0.21182,0.21182,0,0,0,0.5,0.20566,0.32116,0.5,0.19339,0.19339
0,0,0,0,0,0,0.51,0.1638,0.46618,0.51,0.47191,0.74013,0.51,0.5158,0.8971,0,0,0,0.51,0.47001,0.68555,0.51,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.27775,0.33398,0.51,0.3525,0.62334,0.51,0.21182,0.21182,0,0,0,0.51,0.18984,0.33722,0.51,0.19339,0.19339
0,0,0,0,0,0,0.52,0.1638,0.46618,0.52,0.47191,0.74013,0.52,0.5158,0.8971,0,0,0,0.52,0.47001,0.68555,0.52,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.27775,0.33398,0.52,0.3525,0.62334,0.52,0.21182,0.21182,0,0,0,0.52,0.18313,0.34434,0.52,0.19339,0.19339
0,0,0,0,0,0,0.53,0.1638,0.46618,0.53,0.47191,0.74013,0.53,0.5158,0.8971,0,0,0,0.53,0.47001,0.68555,0.53,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.27775,0.33398,0.53,0.3525,0.62334,0.53,0.21182,0.21182,0,0,0,0.53,0.18313,0.34434,0.53,0.19339,0.19339
0,0,0,0,0,0,0.54,0.1638,0.46618,0.54,0.47191,0.74013,0.54,0.5158,0.8971,0,0,0,0.54,0.47001,0.68555,0.54,0.13992,0.13992,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.27775,0.33398,0.54,0.3525,0.62334,0.54,0.21182,0.21182,0,0,0,0.54,0.18313,0.34434,0.54,0.19339,0.19339
0,0,0,0,0,0,0.55,0.1638,0.46618,0.55,0.47191,0.74013,0.55,0.5158,0.8971,0,0,0,0.55,0.47001,0.68555,0.55,0.13853,0.14161,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.27775,0.33398,0.55,0.3525,0.62334,0.55,0.21182,0.21182,0,0,0,0.55,0.18313,0.34434,0.55,0.19339,0.19339
0,0,0,0,0,0,0.56,0.1638,0.46618,0.56,0.47191,0.74013,0.56,0.5158,0.8971,0,0,0,0.56,0.47001,0.68555,0.56,0.13853,0.14161,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.27775,0.33398,0.56,0.3525,0.62334,0.56,0.21182,0.21182,0,0,0,0.56,0.18181,0.34596,0.56,0.19339,0.19339
0,0,0,0,0,0,0.57,0.1638,0.46618,0.57,0.47191,0.74013,0.57,0.5158,0.8971,0,0,0,0.57,0.47001,0.68555,0.57,0.13853,0.14161,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.27775,0.33398,0.57,0.3525,0.62334,0.57,0.21182,0.21182,0,0,0,0.57,0.18181,0.34596,0.57,0.19339,0.19339
0,0,0,0,0,0,0.58,0.1638,0.46618,0.58,0.47191,0.74013,0.58,0.5158,0.8971,0,0,0,0.58,0.47001,0.68555,0.58,0.13395,0.14792,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.27775,0.33398,0.58,0.3525,0.62334,0.58,0.21182,0.21182,0,0,0,0.58,0.18181,0.34596,0.58,0.19339,0.19339
0,0,0,0,0,0,0.59,0.1638,0.46618,0.59,0.47191,0.74013,0.59,0.5158,0.8971,0,0,0,0.59,0.47001,0.68555,0.59,0.13395,0.14792,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.27775,0.33398,0.59,0.3525,0.62334,0.59,0.21182,0.21182,0,0,0,0.59,0.18181,0.34596,0.59,0.19339,0.19339
0,0,0,0,0,0,0.6,0.1638,0.46618,0.6,0.47191,0.74013,0.6,0.5158,0.8971,0,0,0,0.6,0.47001,0.68555,0.6,0.13395,0.14792,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.27775,0.33398,0.6,0.3525,0.62334,0.6,0.21182,0.21182,0,0,0,0.6,0.18181,0.34596,0.6,0.18984,0.19871
0,0,0,0,0,0,0.61,0.12926,0.5193,0.61,0.47191,0.74013,0.61,0.5158,0.8971,0,0,0,0.61,0.47001,0.68555,0.61,0.13395,0.14792,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.27775,0.33398,0.61,0.3525,0.62334,0.61,0.21182,0.21182,0,0,0,0.61,0.17977,0.34912,0.61,0.18984,0.19871
0,0,0,0,0,0,0.62,0.12926,0.5193,0.62,0.47191,0.74013,0.62,0.5158,0.8971,0,0,0,0.62,0.47001,0.68555,0.62,0.13395,0.14792,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27686,0.33541,0.62,0.3525,0.62334,0.62,0.21182,0.21182,0,0,0,0.62,0.17977,0.34912,0.62,0.18984,0.19871
0,0,0,0,0,0,0.63,0.12926,0.5193,0.63,0.47191,0.74013,0.63,0.5158,0.8971,0,0,0,0.63,0.47001,0.68555,0.63,0.13214,0.15093,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27686,0.33541,0.63,0.3525,0.62334,0.63,0.21182,0.21182,0,0,0,0.63,0.17977,0.34912,0.63,0.18984,0.19871
0,0,0,0,0,0,0.64,0.12926,0.5193,0.64,0.47191,0.74013,0.64,0.5158,0.8971,0,0,0,0.64,0.47001,0.68555,0.64,0.13116,0.15263,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27686,0.33541,0.64,0.3525,0.62334,0.64,0.21182,0.21182,0,0,0,0.64,0.17667,0.35445,0.64,0.18498,0.20721
0,0,0,0,0,0,0.65,0.12926,0.5193,0.65,0.47191,0.74013,0.65,0.5158,0.8971,0,0,0,0.65,0.47001,0.68555,0.65,0.13116,0.15263,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27686,0.33541,0.65,0.3525,0.62334,0.65,0.21182,0.21182,0,0,0,0.65,0.17667,0.35445,0.65,0.18384,0.20931
0,0,0,0,0,0,0.66,0.12926,0.5193,0.66,0.47191,0.74013,0.66,0.5158,0.8971,0,0,0,0.66,0.47001,0.68555,0.66,0.13116,0.15263,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.27583,0.33735,0.66,0.3525,0.62334,0.66,0.21182,0.21182,0,0,0,0.66,0.17667,0.35445,0.66,0.18384,0.20931
0,0,0,0,0,0,0.67,0.12926,0.5193,0.67,0.47191,0.74013,0.67,0.5158,0.8971,0,0,0,0.67,0.47001,0.68555,0.67,0.13116,0.15263,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.27583,0.33735,0.67,0.3525,0.62334,0.67,0.21182,0.21182,0,0,0,0.67,0.17667,0.35445,0.67,0.1748,0.22749
0,0,0,0,0,0,0.68,0.12926,0.5193,0.68,0.47191,0.74013,0.68,0.5158,0.8971,0,0,0,0.68,0.47001,0.68555,0.68,0.13116,0.15263,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.27583,0.33735,0.68,0.3525,0.62334,0.68,0.21182,0.21182,0,0,0,0.68,0.17667,0.35445,0.68,0.1748,0.22749
0,0,0,0,0,0,0.69,0.12926,0.5193,0.69,0.47191,0.74013,0.69,0.5158,0.8971,0,0,0,0.69,0.47001,0.68555,0.69,0.13116,0.15263,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.27583,0.33735,0.69,0.3525,0.62334,0.69,0.21182,0.21182,0,0,0,0.69,0.17667,0.35445,0.69,0.1748,0.22749
0,0,0,0,0,0,0.7,0.1282,0.52171,0.7,0.47191,0.74013,0.7,0.5158,0.8971,0,0,0,0.7,0.47001,0.68555,0.7,0.13116,0.15263,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.27583,0.33735,0.7,0.3525,0.62334,0.7,0.21182,0.21182,0,0,0,0.7,0.17667,0.35445,0.7,0.1748,0.22749
0,0,0,0,0,0,0.71,0.1282,0.52171,0.71,0.47191,0.74013,0.71,0.5158,0.8971,0,0,0,0.71,0.47001,0.68555,0.71,0.13116,0.15263,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.27583,0.33735,0.71,0.3525,0.62334,0.71,0.21182,0.21182,0,0,0,0.71,0.17667,0.35445,0.71,0.1748,0.22749
0,0,0,0,0,0,0.72,0.1282,0.52171,0.72,0.47191,0.74013,0.72,0.5158,0.8971,0,0,0,0.72,0.47001,0.68555,0.72,0.12906,0.15802,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.27583,0.33735,0.72,0.3525,0.62334,0.72,0.21182,0.21182,0,0,0,0.72,0.17667,0.35445,0.72,0.1748,0.22749
0,0,0,0,0,0,0.73,0.1282,0.52171,0.73,0.47191,0.74013,0.73,0.5158,0.8971,0,0,0,0.73,0.47001,0.68555,0.73,0.12906,0.15802,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.27583,0.33735,0.73,0.3525,0.62334,0.73,0.21182,0.21182,0,0,0,0.73,0.17667,0.35445,0.73,0.1748,0.22749
