0.0050533,0.0019715,0.39015,0.98368,52,1
0.0050533,0.0019715,0.39015,0.98368,52,2
0.0055035,0.0022405,0.40711,0.98098,53,1
0.0055035,0.0022405,0.40711,0.98098,53,2
0.00018608,0.00010174,0.54677,0.99981,54,1
0.014746,0.0022344,0.15153,0.97263,54,4
0.017494,0.0045356,0.25927,0.97444,54,5
0.028652,0.0086868,0.30318,0.79436,55,2
0.025035,0.010234,0.40877,0.80408,55,3
0.019374,0.010277,0.53047,0.85891,55,4
0.015692,0.0078747,0.50182,0.90457,55,5
0.015692,0.0078747,0.50182,0.90457,55,6
0.010276,0.0033628,0.32724,0.93733,55,7
0.00026122,0.00026122,1,0.96804,55,8
0.0068552,0.0026215,0.38241,0.98672,56,1
0.010285,0.0028708,0.27913,0.97965,56,2
0.017153,0.011486,0.66962,0.83127,56,3
0.015111,0.011286,0.74686,0.79882,56,4
0.011275,0.006179,0.54802,0.8685,56,5
0.010825,0.0055034,0.50838,0.88717,56,6
0,0,1,0.93445,56,7
0,0,1,0.96912,56,8
0,0,1,0.97709,56,9
0.0041518,0.0022788,0.54889,0.96342,57,2
0.0041518,0.0022788,0.54889,0.96342,57,3
0,0,1,1,59,1
0.027526,0.006112,0.22205,0.96418,59,2
5.3676E-06,5.3676E-06,1,0.97174,59,3
0,0,1,0.982,59,4
0.0018447,0.00075716,0.41044,0.99284,60,1
0.0018447,0.00075716,0.41044,0.99284,60,2
0,0,1,1,61,1
0.016603,0.0025969,0.15641,0.95988,61,2
0.014446,0.0056333,0.38996,0.89269,61,3
3.5784E-06,3.5784E-06,1,0.9494,61,4
3.5784E-06,3.5784E-06,1,0.97728,61,5
0.015584,0.008046,0.5163,0.97607,62,1
0.015584,0.008046,0.5163,0.97607,62,2
0.015584,0.008046,0.5163,0.97607,62,3
0.015584,0.008046,0.5163,0.97607,62,4
0.015584,0.008046,0.5163,0.97607,62,5
2.6838E-05,2.6838E-05,1,0.98491,62,6
0.0019685,0.0009603,0.48783,0.99645,63,1
0.008129,0.005299,0.65186,0.96862,63,2
0.013591,0.0035566,0.26169,0.92332,63,3
0.018485,0.0055665,0.30114,0.89852,63,4
0.019901,0.0077617,0.39001,0.83574,63,5
0.01273,0.0041734,0.32784,0.92226,63,6
0.0034391,0.0025078,0.72919,0.9703,63,7
2.326E-05,2.326E-05,1,0.98586,63,8
0.003421,0.002025,0.59193,0.95141,64,2
0.015962,0.004407,0.27609,0.90899,64,3
0.024334,0.0047458,0.19502,0.88136,64,4
0.023682,0.011271,0.47593,0.81852,64,5
0.015806,0.0075275,0.47623,0.90871,64,6
0.00146,0.0014362,0.98371,0.96131,64,7
5.1887E-05,5.1887E-05,1,0.98303,64,8
0,0,1,1,65,1
0.0057584,0.00066097,0.11478,0.99275,65,2
0.0076381,0.0035412,0.46363,0.99236,65,3
0.015119,0.0082987,0.5489,0.98488,65,4
0.019883,0.0077314,0.38884,0.97886,65,5
0.014398,0.0037861,0.26296,0.97572,65,6
0.011831,0.0042458,0.35889,0.9788,65,7
0.0078935,0.0032305,0.40927,0.98316,65,8
0.0051232,0.0019344,0.37758,0.98747,65,9
0.025999,0.012377,0.47604,0.89668,66,1
0.01562,0.0039048,0.25,0.94429,66,2
0.004544,0.0015354,0.33789,0.99036,66,3
0.0029411,0.00040187,0.13664,0.9963,66,4
0.002054,0.00038252,0.18623,0.99795,66,5
0.0013758,0.00032086,0.23321,0.99786,67,2
0.00038468,0.00011832,0.30759,0.99962,67,3
0.010198,0.0041785,0.40975,0.96066,69,2
0.0004151,0.0001462,0.35221,0.99958,69,3
0.00019681,8.0353E-05,0.40827,0.9998,69,4
0.00088445,0.00023341,0.2639,0.99908,70,1
0.00076041,0.00018348,0.24129,0.99924,70,2
0.00077115,0.00021593,0.28001,0.99923,70,3
0.0020109,0.00053177,0.26444,0.99699,72,1
0.00050277,0.00013928,0.27702,0.9995,72,2
0.00073178,0.00029653,0.40521,0.99927,72,3
0.0022186,0.00045117,0.20336,0.99778,73,1
0.0001163,6.3195E-05,0.54338,0.99988,73,2
0.0081486,0.0060617,0.7439,0.96894,74,1
0.015772,0.010456,0.66294,0.88557,74,2
0.019464,0.011467,0.58917,0.82288,74,3
0.04402,0.014516,0.32977,0.78549,74,4
0.046364,0.015075,0.32515,0.76418,74,5
0.046586,0.01311,0.28141,0.75161,74,6
0.054477,0.012324,0.22622,0.71347,74,7
0.041891,0.01279,0.30532,0.75184,74,8
0.01301,0.012949,0.99533,0.87426,74,9
0.0024053,0.00079542,0.3307,0.99441,75,1
0.0024053,0.00079542,0.3307,0.99441,75,2
0,0,1,1,76,2
0,0,1,1,76,3
0,0,1,1,77,1
0,0,1,1,77,2
0,0,1,1,77,3
0,0,1,1,77,4
0,0,1,1,77,5
0,0,1,1,77,6
0.0086415,0.003303,0.38222,0.98118,77,7
0,0,1,1,79,1
0,0,1,1,79,2
0,0,1,1,79,3
0,0,1,1,79,4
0,0,1,1,79,5
0.00404,0.0011764,0.29118,0.99095,80,1
0.00404,0.0011764,0.29118,0.99095,80,2
0,0,1,1,81,2
0.023908,0.011696,0.4892,0.97381,81,3
0.020372,0.0060569,0.29731,0.97742,81,4
0.015946,0.0033724,0.21148,0.9821,81,5
0.01563,0.0033421,0.21382,0.98237,81,6
0.015631,0.0033753,0.21594,0.98175,81,7
0.015881,0.002888,0.18185,0.97847,81,8
0.0076963,0.0034722,0.45115,0.98934,81,9
0.034596,0.014894,0.4305,0.93958,82,1
0.0036969,0.0025673,0.69445,0.99578,82,2
0.0036969,0.0025673,0.69445,0.99578,82,3
0.0036969,0.0025673,0.69445,0.99578,82,4
0.0036969,0.0025673,0.69445,0.99578,82,5
0.0036969,0.0025673,0.69445,0.99578,82,6
0.0036969,0.0025673,0.69445,0.99578,82,7
0.0036969,0.0025673,0.69445,0.99578,82,8
0.0036969,0.0025673,0.69445,0.99578,82,9
0.003067,0.0019415,0.63302,0.99651,82,10
0.015376,0.013711,0.89171,0.98462,83,1
0.11069,0.068683,0.62049,0.87978,83,2
0.099327,0.056348,0.5673,0.83383,83,3
0.053049,0.029136,0.54922,0.86415,83,4
0.02156,0.016735,0.77622,0.90715,83,5
0.011436,0.0093758,0.81986,0.98793,83,6
0.0011075,0.00050901,0.4596,0.99889,83,7
0.0013508,0.00053589,0.3967,0.99865,83,8
0.0013508,0.00053589,0.3967,0.99865,83,9
0.0013508,0.00053589,0.3967,0.99865,83,10
2.147E-05,2.147E-05,1,0.99998,84,2
0.0024154,0.0014384,0.59552,0.99758,84,3
1.7892E-06,1.7892E-06,1,0.97725,84,4
0.0082025,0.004793,0.58434,0.97724,84,5
0.054511,0.028671,0.52597,0.93703,85,2
0.054511,0.028671,0.52597,0.93703,85,3
7.1568E-06,7.1568E-06,1,0.87543,87,1
0.031443,0.018994,0.6041,0.83137,87,2
0.051879,0.020932,0.40348,0.81013,87,3
0.087441,0.030619,0.35017,0.73818,87,4
0.06915,0.022347,0.32316,0.76493,87,5
0.051297,0.015062,0.29363,0.81653,87,6
0.049431,0.021156,0.42798,0.8159,87,7
5.3676E-06,5.3676E-06,1,0.83405,87,8
8.7671E-05,8.7671E-05,1,0.87515,87,9
3.9362E-05,3.9362E-05,1,0.95669,87,10
0.0028089,0.0012293,0.43764,0.97668,89,2
0.0028089,0.0012293,0.43764,0.97668,89,3
0.17481,0.08267,0.47291,0.68994,90,1
0.0001986,8.6421E-05,0.43515,0.9998,90,2
0.012085,0.0049836,0.41238,0.98406,90,3
0.013121,0.0059755,0.45541,0.98312,90,4
0.012917,0.00404,0.31277,0.97937,90,5
0.011773,0.0036266,0.30804,0.98133,90,6
0.0022636,0.0012676,0.55998,0.98948,90,7
0.0064683,0.003648,0.56398,0.98523,91,1
0.0092212,0.0067647,0.73361,0.96202,91,2
0.015731,0.011916,0.75753,0.91767,91,3
0.026191,0.020493,0.78244,0.86057,91,4
0.050331,0.034167,0.67884,0.80384,91,5
0.053158,0.0323,0.60762,0.76341,91,6
0.06623,0.026016,0.39281,0.74305,91,7
0.083754,0.025981,0.3102,0.74366,91,8
0.078332,0.02953,0.37698,0.75867,91,9
0.067065,0.028921,0.43124,0.78307,91,10
0.028907,0.021696,0.75054,0.96491,92,1
0,0,1,0.96943,93,1
0.11257,0.11257,1,0.81536,93,2
0.15216,0.15216,1,0.73611,93,3
0.12615,0.12615,1,0.77206,93,4
0.02278,0.02278,1,0.85431,93,5
6.3412E-06,6.3412E-06,1,0.97783,93,6
0.044252,0.041921,0.94733,0.63378,94,1
0.0055018,0.0055018,1,0.95913,95,1
0,0,1,1,96,1
0.0029684,0.0021654,0.72947,0.96093,96,2
1.6103E-05,1.6103E-05,1,0.89631,96,3
1.0735E-05,1.0735E-05,1,0.96944,96,4
0.023514,0.0058356,0.24817,0.91498,96,5
0.010545,0.0035525,0.33689,0.9618,97,1
0.0055301,0.0021847,0.39506,0.9874,97,2
0.0029297,0.00053665,0.18318,0.99676,97,3
0.039131,0.0045878,0.11724,0.84809,98,1
0.018752,0.0054575,0.29104,0.92453,98,2
0.019475,0.0097622,0.50127,0.9313,98,3
0.015859,0.0078624,0.49577,0.93831,98,4
0.012701,0.007962,0.62685,0.94058,98,5
0.010526,0.0062545,0.5942,0.94521,98,6
0.0084459,0.0058261,0.68981,0.9494,98,7
0.0049811,0.0049811,1,0.96817,98,8
0.0046179,0.0040211,0.87075,0.99193,98,9
0.0046179,0.0040211,0.87075,0.99193,98,10
0.0015262,0.00064114,0.42008,0.99083,99,1
0,0,1,1,100,1
0,0,1,1,100,2
0,0,1,1,100,3
0,0,1,1,100,4
0,0,1,1,100,5
0.013983,0.0043119,0.30837,0.98352,101,1
0.054363,0.029516,0.54294,0.84436,101,2
8.946E-06,8.946E-06,1,0.89308,101,3
3.5784E-06,3.5784E-06,1,0.9817,101,4
0.00024512,0.00013067,0.5331,0.99975,102,2
0.00024512,0.00013067,0.5331,0.99975,102,5
0,0,1,1,103,1
0,0,1,1,103,2
0.0123,0.0061571,0.50057,0.93424,104,1
0.0050339,0.0016041,0.31867,0.99065,104,2
0.0024021,0.00048664,0.20259,0.99715,104,3
0.12373,0.071025,0.57402,0.70298,105,1
0.12373,0.071025,0.57402,0.70298,105,2
0.12373,0.071025,0.57402,0.70298,105,3
0,0,1,1,105,4
0,0,1,1,105,5
0.00035963,0.00021711,0.60369,0.99964,105,6
0,0,1,1,105,7
0,0,1,1,105,8
0,0,1,1,105,9
0,0,1,1,105,10
0.00059938,0.00026209,0.43726,0.9994,106,1
0.00059938,0.00026209,0.43726,0.9994,106,2
0.0064754,0.001297,0.2003,0.98887,107,2
0.0027158,0.0018399,0.67748,0.98313,107,3
0,0,1,1,107,4
0,0,1,1,107,5
0,0,1,1,107,6
0,0,1,1,107,7
0,0,1,1,108,1
1.7892E-06,1.7892E-06,1,1,108,2
0.0038632,0.0017394,0.45025,0.99527,108,3
0.0024959,0.0012687,0.50831,0.9975,108,4
0.0004634,0.00025781,0.55635,0.99954,108,5
0.00072821,0.00025575,0.35121,0.99927,108,6
0.00095007,0.00032256,0.33952,0.99905,108,7
0.00080872,0.00035953,0.44456,0.99919,108,8
0.00033637,0.0001108,0.32939,0.99966,108,9
0.016506,0.0059218,0.35876,0.91418,109,2
0.01777,0.0071469,0.40218,0.92265,109,3
0.0014153,0.001068,0.75462,0.97852,109,4
0.0022625,0.00077063,0.34061,0.99577,110,1
0.0022625,0.00077063,0.34061,0.99577,110,2
0.038148,0.035819,0.93896,0.77351,111,1
0.18628,0.11192,0.60082,0.71301,111,2
0.15708,0.10502,0.66856,0.77128,111,3
0.073281,0.04379,0.59756,0.82053,111,4
0.026773,0.02266,0.84637,0.87483,111,5
0,0,1,0.91388,111,6
0,0,1,0.95347,111,7
0,0,1,0.97178,111,8
0,0,1,0.98383,111,9
0,0,1,1,112,1
0,0,1,1,112,2
0,0,1,1,113,1
0,0,1,1,114,1
0.00042404,0.00023486,0.55386,0.99958,114,2
0.010275,0.0046304,0.45065,0.95426,116,1
0.031493,0.022288,0.70771,0.7036,116,2
0.09497,0.062845,0.66174,0.68492,116,3
0.04092,0.032488,0.79395,0.8339,116,4
0.0040597,0.0040597,1,0.87918,116,5
0.00068169,0.00068169,1,0.93901,116,6
3.5784E-06,3.5784E-06,1,0.9744,116,7
0,0,1,0.97775,116,8
0,0,1,0.98443,116,9
0.0026677,0.00092187,0.34556,0.99193,117,1
0.0026677,0.00092187,0.34556,0.99193,117,2
0.0009562,0.00058568,0.61251,0.99722,118,1
0.0023532,0.0016642,0.70721,0.98777,118,2
0.0043316,0.0033633,0.77646,0.96624,118,3
0.0057028,0.0045586,0.79936,0.95123,118,4
0.0071641,0.0040667,0.56766,0.93511,118,5
0.0086008,0.003698,0.42996,0.90572,118,6
0.010221,0.0050622,0.49526,0.88497,118,7
0.014875,0.0087285,0.5868,0.85648,118,8
0.023423,0.013232,0.56493,0.81074,118,9
0.033662,0.018401,0.54663,0.76455,118,10
0.0027002,0.00068457,0.25352,0.99582,119,2
0.0027002,0.00068457,0.25352,0.99582,119,3
0.0032624,0.0007822,0.23976,0.98962,120,1
0.0020752,0.0006419,0.30932,0.99382,120,2
0.0012964,0.00053317,0.41127,0.99748,121,1
0.0012964,0.00053317,0.41127,0.99748,121,2
0.00039899,0.00039899,1,0.98834,122,3
0.012616,0.012616,1,0.95835,122,4
0.024934,0.021198,0.85015,0.90746,122,5
0.034722,0.025199,0.72576,0.86117,122,6
0.05556,0.020274,0.36491,0.79627,122,7
0.051969,0.016766,0.32262,0.81823,122,8
0.0037448,0.0032605,0.87067,0.92117,122,9
0.017338,0.0049824,0.28737,0.94112,124,1
0.0026638,0.0010363,0.38901,0.98956,124,2
